date,comments,likes,people,posts,relation_corp,relation_org,views
2017-09-07,2.0,0.0,2,2.0,0,0,275.0
2017-09-06,10.0,4.0,9,10.0,0,0,3709.0
2017-09-05,4.0,0.0,4,4.0,0,0,96.0
2017-09-04,8.0,0.0,4,8.0,2,0,58.0
2017-09-03,1.0,0.0,1,1.0,0,0,6.0
2017-09-02,2.0,3.0,2,2.0,1,0,97.0
2017-09-01,6.0,0.0,5,6.0,0,0,74.0
2017-08-31,7.0,1.0,6,7.0,0,0,75.0
2017-08-30,9.0,0.0,7,9.0,2,0,606.0
2017-08-29,4.0,0.0,3,4.0,0,0,97.0
2017-08-28,4.0,1.0,3,4.0,0,0,96.0
2017-08-27,0.0,0.0,0,0.0,0,0,0.0
2017-08-26,0.0,0.0,0,0.0,0,0,0.0
2017-08-25,5.0,0.0,5,5.0,0,0,426.0
2017-08-24,2.0,0.0,1,2.0,0,0,154.0
2017-08-23,5.0,1.0,4,5.0,1,0,331.0
2017-08-22,5.0,1.0,5,5.0,1,0,493.0
2017-08-21,3.0,0.0,2,3.0,1,0,306.0
2017-08-20,0.0,0.0,0,0.0,0,0,0.0
2017-08-19,0.0,0.0,0,0.0,0,0,0.0
2017-08-18,2.0,0.0,1,2.0,0,0,33.0
2017-08-17,2.0,0.0,2,2.0,0,0,28.0
2017-08-16,3.0,0.0,2,3.0,0,0,31.0
2017-08-15,4.0,1.0,4,4.0,0,0,309.0
2017-08-14,3.0,0.0,3,3.0,1,0,299.0
2017-08-13,0.0,0.0,0,0.0,0,0,0.0
2017-08-12,1.0,0.0,1,1.0,0,0,7.0
2017-08-11,3.0,4.0,3,3.0,1,0,404.0
2017-08-10,4.0,0.0,4,4.0,1,0,97.0
2017-08-09,3.0,0.0,3,3.0,4,0,377.0
2017-08-08,12.0,32.0,9,12.0,3,0,2223.0
2017-08-07,6.0,9.0,3,6.0,0,0,358.0
2017-08-06,0.0,0.0,0,0.0,0,0,0.0
2017-08-05,0.0,0.0,0,0.0,0,0,0.0
2017-08-04,13.0,0.0,4,13.0,0,0,96.0
2017-08-03,1.0,2.0,1,1.0,1,0,699.0
2017-08-02,8.0,0.0,5,8.0,0,0,188.0
2017-08-01,6.0,0.0,5,6.0,0,0,181.0
2017-07-31,2.0,0.0,1,2.0,0,0,17.0
2017-07-30,0.0,0.0,0,0.0,0,0,0.0
2017-07-29,0.0,0.0,0,0.0,0,0,0.0
2017-07-28,7.0,2.0,6,7.0,0,0,122.0
2017-07-27,3.0,0.0,3,3.0,0,0,142.0
