date,comments,likes,people,posts,relation_corp,relation_org,views
2017-09-04,2.0,2.0,2,2.0,0,0,30.0
2017-09-03,0.0,0.0,0,0.0,0,0,0.0
2017-09-02,0.0,0.0,0,0.0,0,0,0.0
2017-09-01,2.0,0.0,2,2.0,0,0,61.0
2017-08-31,1.0,0.0,1,1.0,0,0,6.0
2017-08-30,1.0,0.0,1,1.0,0,0,17.0
2017-08-29,3.0,0.0,3,3.0,1,0,145.0
2017-08-28,0.0,0.0,0,0.0,0,0,0.0
2017-08-27,0.0,0.0,0,0.0,0,0,0.0
2017-08-26,0.0,0.0,0,0.0,0,0,0.0
2017-08-25,2.0,0.0,2,2.0,0,0,24.0
2017-08-24,3.0,2.0,2,3.0,0,0,194.0
2017-08-23,1.0,0.0,1,1.0,0,0,21.0
2017-08-22,0.0,0.0,1,0.0,0,0,0.0
2017-08-21,0.0,0.0,0,0.0,0,0,0.0
2017-08-20,0.0,0.0,0,0.0,0,0,0.0
2017-08-19,1.0,0.0,1,1.0,0,0,29.0
2017-08-18,0.0,0.0,0,0.0,0,0,0.0
2017-08-17,1.0,3.0,1,1.0,0,0,89.0
2017-08-16,1.0,0.0,1,1.0,0,0,31.0
2017-08-15,2.0,0.0,2,2.0,0,0,62.0
2017-08-14,0.0,0.0,0,0.0,0,0,0.0
2017-08-13,0.0,0.0,0,0.0,0,0,0.0
2017-08-12,1.0,1.0,1,1.0,0,0,40.0
2017-08-11,0.0,0.0,0,0.0,0,0,0.0
2017-08-10,1.0,0.0,1,1.0,0,0,8.0
2017-08-09,0.0,0.0,0,0.0,0,0,0.0
2017-08-08,4.0,0.0,4,4.0,1,0,108.0
2017-08-07,1.0,0.0,1,1.0,0,0,40.0
2017-08-06,0.0,0.0,0,0.0,0,0,0.0
2017-08-05,0.0,0.0,0,0.0,0,0,0.0
2017-08-04,2.0,0.0,1,2.0,0,0,19.0
2017-08-03,4.0,0.0,4,4.0,0,0,49.0
2017-08-02,3.0,2.0,3,3.0,9,0,29.0
2017-08-01,1.0,0.0,1,1.0,0,0,28.0
2017-07-31,1.0,0.0,1,1.0,0,0,3.0
2017-07-30,0.0,0.0,0,0.0,0,0,0.0
2017-07-29,1.0,1.0,1,1.0,1,0,40.0
2017-07-28,1.0,0.0,1,1.0,0,0,23.0
2017-07-27,1.0,6.0,2,1.0,9,0,347.0
2017-07-26,4.0,10.0,3,4.0,2,0,375.0
2017-07-25,3.0,1.0,3,3.0,0,0,238.0
2017-07-24,2.0,0.0,2,2.0,0,0,14.0
2017-07-23,0.0,0.0,0,0.0,0,0,0.0
2017-07-22,0.0,0.0,0,0.0,0,0,0.0
2017-07-21,8.0,9.0,6,8.0,3,0,151.0
2017-07-20,0.0,0.0,0,0.0,0,0,0.0
2017-07-19,2.0,15.0,2,2.0,3,0,296.0
2017-07-18,0.0,0.0,0,0.0,0,0,0.0
2017-07-17,2.0,1.0,2,2.0,0,0,262.0
2017-07-16,0.0,0.0,0,0.0,0,0,0.0
2017-07-15,0.0,0.0,0,0.0,0,0,0.0
2017-07-14,2.0,1.0,2,2.0,0,0,38.0
2017-07-13,2.0,0.0,2,2.0,0,0,53.0
2017-07-12,1.0,1.0,1,1.0,0,0,108.0
2017-07-11,1.0,2.0,1,1.0,0,0,245.0
2017-07-10,1.0,1.0,1,1.0,0,0,32.0
2017-07-09,0.0,0.0,0,0.0,0,0,0.0
2017-07-08,8.0,0.0,1,8.0,0,0,28.0
2017-07-07,15.0,0.0,2,15.0,0,0,57.0
2017-07-06,3.0,0.0,3,3.0,0,0,36.0
2017-07-05,2.0,14.0,2,2.0,0,2,1027.0
2017-07-04,5.0,1.0,1,5.0,0,0,1051.0
2017-07-03,0.0,0.0,0,0.0,0,0,0.0
2017-07-02,0.0,0.0,0,0.0,0,0,0.0
2017-07-01,0.0,0.0,0,0.0,0,0,0.0
2017-06-30,1.0,4.0,1,1.0,1,0,201.0
2017-06-29,1.0,0.0,1,1.0,0,0,31.0
2017-06-28,0.0,0.0,0,0.0,0,0,0.0
2017-06-27,15.0,0.0,3,15.0,0,0,135.0
2017-06-26,1.0,0.0,1,1.0,1,0,497.0
2017-06-25,13.0,1.0,1,13.0,0,0,1111.0
2017-06-24,0.0,0.0,0,0.0,0,0,0.0
2017-06-23,23.0,1.0,5,23.0,1,0,1422.0
2017-06-22,1.0,3.0,1,1.0,0,0,136.0
