date,comments,likes,people,posts,relation_corp,relation_org,views
2017-06-15,25.0,5.0,11,15.0,4,0,539.0
2017-06-14,38.0,12.0,26,30.0,8,0,1649.0
2017-06-13,26.0,7.0,17,26.0,1,0,1198.0
2017-06-12,19.0,28.0,15,19.0,18,0,5761.0
2017-06-11,1.0,0.0,1,1.0,0,0,41.0
2017-06-10,1.0,2.0,1,1.0,0,0,10.0
2017-06-09,39.0,39.0,32,36.0,20,0,5148.0
2017-06-08,46.0,12.0,24,39.0,3,0,3738.0
2017-06-07,40.0,41.0,18,29.0,6,0,1820.0
2017-06-06,29.0,5.0,18,29.0,0,0,766.0
2017-06-05,24.0,16.0,18,21.0,4,0,1740.0
2017-06-04,6.0,5.0,3,3.0,1,0,281.0
2017-06-03,3.0,0.0,3,3.0,0,0,21.0
2017-06-02,61.0,9.0,19,55.0,7,2,1288.0
2017-06-01,39.0,16.0,28,35.0,2,0,1990.0
2017-05-31,36.0,13.0,19,30.0,7,0,1446.0
2017-05-30,28.0,11.0,15,27.0,3,0,1036.0
2017-05-29,22.0,5.0,12,19.0,5,0,765.0
2017-05-28,8.0,10.0,4,5.0,0,0,430.0
2017-05-27,4.0,2.0,3,4.0,0,0,52.0
2017-05-26,20.0,9.0,14,17.0,10,0,1695.0
2017-05-25,11.0,3.0,11,11.0,2,0,252.0
2017-05-24,48.0,24.0,25,31.0,15,0,2246.0
2017-05-23,42.0,43.0,23,41.0,6,0,1477.0
2017-05-22,41.0,22.0,27,41.0,2,0,2526.0
2017-05-21,6.0,1.0,4,6.0,0,0,233.0
2017-05-20,3.0,3.0,3,3.0,0,0,91.0
2017-05-19,27.0,14.0,17,27.0,12,0,1690.0
2017-05-18,49.0,18.0,38,46.0,2,0,2024.0
2017-05-17,40.0,13.0,24,39.0,2,0,2285.0
2017-05-16,32.0,11.0,23,30.0,11,0,2094.0
2017-05-15,52.0,19.0,28,46.0,17,0,3017.0
2017-05-14,4.0,14.0,5,4.0,0,0,2644.0
2017-05-13,6.0,7.0,6,6.0,1,0,426.0
2017-05-12,78.0,48.0,38,70.0,19,2,6929.0
2017-05-11,50.0,42.0,35,49.0,21,0,3457.0
2017-05-10,39.0,19.0,31,39.0,5,0,7266.0
2017-05-09,39.0,26.0,28,37.0,11,0,3972.0
2017-05-08,37.0,20.0,29,37.0,14,0,3844.0
2017-05-07,2.0,0.0,2,2.0,0,0,14.0
2017-05-06,0.0,0.0,0,0.0,0,0,0.0
2017-05-05,47.0,32.0,28,46.0,4,0,1521.0
2017-05-04,36.0,15.0,27,35.0,0,0,1089.0
2017-05-03,38.0,11.0,30,38.0,7,0,1461.0
2017-05-02,41.0,25.0,32,41.0,9,0,4892.0
2017-05-01,12.0,4.0,12,12.0,5,0,394.0
2017-04-30,1.0,0.0,1,1.0,0,0,35.0
2017-04-29,2.0,0.0,2,2.0,0,0,16.0
2017-04-28,29.0,9.0,24,29.0,4,0,990.0
2017-04-27,27.0,8.0,21,26.0,6,0,1298.0
2017-04-26,42.0,9.0,33,39.0,21,2,1608.0
2017-04-25,34.0,48.0,22,25.0,10,0,23198.0
2017-04-24,16.0,5.0,11,15.0,4,0,1652.0
2017-04-23,2.0,0.0,2,2.0,2,0,13.0
2017-04-22,3.0,0.0,3,3.0,0,0,129.0
2017-04-21,19.0,2.0,11,18.0,2,0,420.0
2017-04-20,43.0,6.0,27,44.0,5,2,1877.0
2017-04-19,25.0,19.0,23,26.0,2,0,1973.0
2017-04-18,18.0,5.0,15,17.0,1,0,180.0
2017-04-17,18.0,10.0,15,16.0,5,0,958.0
2017-04-16,0.0,0.0,0,0.0,0,0,0.0
2017-04-15,2.0,2.0,2,2.0,0,0,74.0
